Brand,지역,유형,age,year,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,total
Audi,경기,개인,60~69,2021,21,20,39,17,0,0,0,0,0,0,0,0,97
Audi,경기,개인,70~,2016,0,1,0,0,0,0,0,0,0,0,0,0,1
Audi,경기,개인,70~,2017,0,1,0,0,0,0,0,0,0,0,0,0,1
Audi,경기,개인,70~,2018,0,0,0,5,4,2,5,6,0,0,1,3,26
Audi,경기,개인,70~,2019,0,1,1,0,0,0,0,0,2,2,6,6,18
Audi,경기,개인,70~,2020,1,0,4,5,6,7,5,3,9,10,5,8,63
Audi,경기,개인,70~,2021,4,3,12,1,0,0,0,0,0,0,0,0,20
Audi,경기,개인,~19,2021,1,0,0,0,0,0,0,0,0,0,0,0,1
Audi,경기,개인-남자,20~29,2016,4,1,0,0,0,0,0,0,0,0,0,0,5
Audi,경기,개인-남자,20~29,2017,4,1,0,0,0,0,0,0,0,0,0,0,5
Audi,경기,개인-남자,20~29,2018,0,0,0,9,6,10,17,19,5,1,12,4,83
Audi,경기,개인-남자,20~29,2019,2,8,2,0,0,0,0,0,19,8,13,16,68
Audi,경기,개인-남자,20~29,2020,8,7,21,12,14,19,9,14,22,16,14,12,168
Audi,경기,개인-남자,20~29,2021,6,12,12,10,0,0,0,0,0,0,0,0,40
Audi,경기,개인-남자,30~39,2016,16,18,1,0,0,0,0,0,0,0,0,0,35
Audi,경기,개인-남자,30~39,2017,16,18,1,0,0,0,0,0,0,0,0,0,35
Audi,경기,개인-남자,30~39,2018,7,3,0,91,56,53,90,85,6,13,29,16,449
Audi,경기,개인-남자,30~39,2019,28,81,4,0,0,0,0,0,76,122,149,79,539
Audi,경기,개인-남자,30~39,2020,37,26,52,78,62,70,106,80,126,134,133,103,"1,007"
Audi,경기,개인-남자,30~39,2021,48,70,136,57,0,0,0,0,0,0,0,0,311
Audi,경기,개인-남자,40~49,2016,14,11,5,0,0,0,0,0,0,0,0,0,30
Audi,경기,개인-남자,40~49,2017,14,11,5,0,0,0,0,0,0,0,0,0,30
Audi,경기,개인-남자,40~49,2018,5,0,0,127,70,65,73,61,7,10,21,16,455
Audi,경기,개인-남자,40~49,2019,43,93,11,0,0,0,0,0,89,120,131,82,569
Audi,경기,개인-남자,40~49,2020,31,17,51,61,83,66,103,78,115,136,137,108,986
Audi,경기,개인-남자,40~49,2021,67,98,158,80,0,0,0,0,0,0,0,0,403
Audi,경기,개인-남자,50~59,2016,7,9,1,0,0,0,0,0,0,0,0,0,17
Audi,경기,개인-남자,50~59,2017,7,9,1,0,0,0,0,0,0,0,0,0,17
Audi,경기,개인-남자,50~59,2018,4,0,0,74,31,28,37,41,2,4,9,15,245
Audi,경기,개인-남자,50~59,2019,22,64,8,0,0,0,0,0,50,40,55,39,278
Audi,경기,개인-남자,50~59,2020,21,11,18,44,34,29,51,35,47,45,73,67,475
Audi,경기,개인-남자,50~59,2021,39,36,82,31,0,0,0,0,0,0,0,0,188
Audi,경기,개인-남자,60~69,2016,3,1,0,0,0,0,0,0,0,0,0,0,4
Audi,경기,개인-남자,60~69,2017,3,1,0,0,0,0,0,0,0,0,0,0,4
Audi,경기,개인-남자,60~69,2018,3,0,0,26,5,9,11,15,1,0,2,1,73
Audi,경기,개인-남자,60~69,2019,11,19,1,0,0,0,0,0,14,22,19,9,95
Audi,경기,개인-남자,60~69,2020,7,3,9,18,11,6,15,14,20,10,22,29,164
Audi,경기,개인-남자,60~69,2021,16,15,27,11,0,0,0,0,0,0,0,0,69
Audi,경기,개인-남자,70~,2016,0,1,0,0,0,0,0,0,0,0,0,0,1
Audi,경기,개인-남자,70~,2017,0,1,0,0,0,0,0,0,0,0,0,0,1
Audi,경기,개인-남자,70~,2018,0,0,0,5,4,2,4,5,0,0,1,3,24
Audi,경기,개인-남자,70~,2019,0,1,1,0,0,0,0,0,2,2,5,4,15
Audi,경기,개인-남자,70~,2020,1,0,1,3,4,4,4,3,5,8,5,6,44
Audi,경기,개인-남자,70~,2021,2,2,11,0,0,0,0,0,0,0,0,0,15
Audi,경기,개인-여자,20~29,2016,1,3,0,0,0,0,0,0,0,0,0,0,4
Audi,경기,개인-여자,20~29,2017,1,3,0,0,0,0,0,0,0,0,0,0,4
Audi,경기,개인-여자,20~29,2018,0,0,0,4,3,0,7,4,1,2,3,0,24
Audi,경기,개인-여자,20~29,2019,0,1,1,0,0,0,0,0,0,4,4,7,17
Audi,경기,개인-여자,20~29,2020,3,6,7,7,4,11,5,11,9,16,13,7,99
Audi,경기,개인-여자,20~29,2021,4,2,2,9,0,0,0,0,0,0,0,0,17
Audi,경기,개인-여자,30~39,2016,6,3,2,0,0,0,0,0,0,0,0,0,11
Audi,경기,개인-여자,30~39,2017,6,3,2,0,0,0,0,0,0,0,0,0,11
Audi,경기,개인-여자,30~39,2018,1,0,0,34,18,22,28,35,3,12,16,6,175
Audi,경기,개인-여자,30~39,2019,14,19,3,0,0,0,0,0,29,37,52,37,191
Audi,경기,개인-여자,30~39,2020,15,25,26,31,19,40,47,55,57,55,66,54,490
Audi,경기,개인-여자,30~39,2021,20,22,44,20,0,0,0,0,0,0,0,0,106
Audi,경기,개인-여자,40~49,2016,7,3,1,0,0,0,0,0,0,0,0,0,11
Audi,경기,개인-여자,40~49,2017,7,3,1,0,0,0,0,0,0,0,0,0,11
Audi,경기,개인-여자,40~49,2018,0,0,0,49,35,32,24,30,3,1,9,10,193
Audi,경기,개인-여자,40~49,2019,19,40,3,0,0,0,0,0,24,36,34,48,204
Audi,경기,개인-여자,40~49,2020,29,20,24,33,25,37,34,26,42,54,58,53,435
Audi,경기,개인-여자,40~49,2021,30,32,71,26,0,0,0,0,0,0,0,0,159
Audi,경기,개인-여자,50~59,2016,5,0,1,0,0,0,0,0,0,0,0,0,6
Audi,경기,개인-여자,50~59,2017,5,0,1,0,0,0,0,0,0,0,0,0,6
Audi,경기,개인-여자,50~59,2018,1,0,0,36,14,20,16,15,1,1,5,4,113
Audi,경기,개인-여자,50~59,2019,4,25,2,0,0,0,0,0,11,17,24,14,97
Audi,경기,개인-여자,50~59,2020,15,3,13,16,12,26,25,18,22,19,37,32,238
Audi,경기,개인-여자,50~59,2021,10,27,31,20,0,0,0,0,0,0,0,0,88
Audi,경기,개인-여자,60~69,2016,2,4,1,0,0,0,0,0,0,0,0,0,7
Audi,경기,개인-여자,60~69,2017,2,4,1,0,0,0,0,0,0,0,0,0,7
Audi,경기,개인-여자,60~69,2018,1,0,0,8,4,4,3,7,1,0,0,2,30
Audi,경기,개인-여자,60~69,2019,5,11,0,0,0,0,0,0,5,5,6,3,35
Audi,경기,개인-여자,60~69,2020,4,2,6,3,7,3,11,3,11,7,10,9,76
Audi,경기,개인-여자,60~69,2021,5,5,12,6,0,0,0,0,0,0,0,0,28
Audi,경기,개인-여자,70~,2018,0,0,0,0,0,0,1,1,0,0,0,0,2
Audi,경기,개인-여자,70~,2019,0,0,0,0,0,0,0,0,0,0,1,2,3
Audi,경기,개인-여자,70~,2020,0,0,3,2,2,3,1,0,4,2,0,2,19
